fecha,cod_ine,municipio,departamento,poblacion2020,dosis,porcentaje
2021-11-27,40104,Soracachi,Oruro,11598,1,55
2021-11-20,40104,Soracachi,Oruro,11598,1,55
2021-11-13,40104,Soracachi,Oruro,11598,2,51
2021-11-13,40104,Soracachi,Oruro,11598,1,55
2021-10-30,40104,Soracachi,Oruro,11598,2,50
2021-10-30,40104,Soracachi,Oruro,11598,1,54
2021-11-27,40104,Soracachi,Oruro,11598,2,51
2021-10-23,40104,Soracachi,Oruro,11598,1,54
2021-12-04,40104,Soracachi,Oruro,11598,1,56
2021-12-04,40104,Soracachi,Oruro,11598,2,52
2021-10-23,40104,Soracachi,Oruro,11598,2,50
2021-11-20,40104,Soracachi,Oruro,11598,2,51
