fecha,cod_ine,municipio,departamento,poblacion2020,dosis,porcentaje
2022-01-22,50502,Toro Toro,Potosí,11088,2,23
2022-01-22,50502,Toro Toro,Potosí,11088,1,35
2021-11-20,50502,Toro Toro,Potosí,11088,1,27
2021-12-18,50502,Toro Toro,Potosí,11088,2,21
2021-12-18,50502,Toro Toro,Potosí,11088,1,28
2021-12-04,50502,Toro Toro,Potosí,11088,2,20
2021-12-04,50502,Toro Toro,Potosí,11088,1,28
2021-11-27,50502,Toro Toro,Potosí,11088,2,18
2021-11-27,50502,Toro Toro,Potosí,11088,1,27
2021-10-23,50502,Toro Toro,Potosí,11088,1,23
2021-10-23,50502,Toro Toro,Potosí,11088,2,16
2021-10-30,50502,Toro Toro,Potosí,11088,1,24
2021-11-20,50502,Toro Toro,Potosí,11088,2,18
2021-11-13,50502,Toro Toro,Potosí,11088,1,26
2021-11-13,50502,Toro Toro,Potosí,11088,2,18
2021-10-30,50502,Toro Toro,Potosí,11088,2,16
