fecha,cod_ine,municipio,departamento,poblacion2020,dosis,porcentaje
2021-10-30,40802,Pampa Aullagas,Oruro,2852,2,46
2021-12-04,40802,Pampa Aullagas,Oruro,2852,2,48
2021-12-04,40802,Pampa Aullagas,Oruro,2852,1,53
2021-11-27,40802,Pampa Aullagas,Oruro,2852,2,47
2021-11-27,40802,Pampa Aullagas,Oruro,2852,1,53
2021-11-20,40802,Pampa Aullagas,Oruro,2852,2,47
2021-11-20,40802,Pampa Aullagas,Oruro,2852,1,53
2021-10-30,40802,Pampa Aullagas,Oruro,2852,1,52
2021-10-23,40802,Pampa Aullagas,Oruro,2852,2,45
2021-10-23,40802,Pampa Aullagas,Oruro,2852,1,50
2021-11-13,40802,Pampa Aullagas,Oruro,2852,2,47
2021-11-13,40802,Pampa Aullagas,Oruro,2852,1,53
