fecha,cod_ine,municipio,departamento,poblacion2020,dosis,porcentaje
2021-10-30,41001,Toledo,Oruro,11653,1,27
2021-11-13,41001,Toledo,Oruro,11653,1,28
2021-10-30,41001,Toledo,Oruro,11653,2,25
2021-11-13,41001,Toledo,Oruro,11653,2,26
2021-11-20,41001,Toledo,Oruro,11653,1,29
2021-11-20,41001,Toledo,Oruro,11653,2,26
2021-11-27,41001,Toledo,Oruro,11653,2,26
2021-12-04,41001,Toledo,Oruro,11653,1,30
2021-12-04,41001,Toledo,Oruro,11653,2,27
2021-12-18,41001,Toledo,Oruro,11653,1,30
2021-12-18,41001,Toledo,Oruro,11653,2,27
2022-01-22,41001,Toledo,Oruro,11653,1,35
2022-01-22,41001,Toledo,Oruro,11653,2,29
2021-11-27,41001,Toledo,Oruro,11653,1,29
2021-10-23,41001,Toledo,Oruro,11653,2,25
2021-10-23,41001,Toledo,Oruro,11653,1,27
