fecha,cod_ine,municipio,departamento,poblacion2020,dosis,porcentaje
2021-12-04,50403,Pocoata,Potosí,31517,2,20
2021-10-23,50403,Pocoata,Potosí,31517,1,22
2021-10-23,50403,Pocoata,Potosí,31517,2,18
2021-10-30,50403,Pocoata,Potosí,31517,1,22
2021-10-30,50403,Pocoata,Potosí,31517,2,18
2021-11-13,50403,Pocoata,Potosí,31517,1,23
2021-11-13,50403,Pocoata,Potosí,31517,2,20
2021-11-20,50403,Pocoata,Potosí,31517,2,20
2021-11-27,50403,Pocoata,Potosí,31517,1,23
2021-11-27,50403,Pocoata,Potosí,31517,2,20
2021-12-04,50403,Pocoata,Potosí,31517,1,24
2021-11-20,50403,Pocoata,Potosí,31517,1,23
