fecha,cod_ine,municipio,departamento,poblacion2020,dosis,porcentaje
2021-11-13,40702,Machacamarca,Oruro,5082,2,61
2021-10-30,40702,Machacamarca,Oruro,5082,2,61
2021-10-30,40702,Machacamarca,Oruro,5082,1,63
2021-10-23,40702,Machacamarca,Oruro,5082,2,61
2021-11-20,40702,Machacamarca,Oruro,5082,1,64
2021-11-20,40702,Machacamarca,Oruro,5082,2,61
2021-11-27,40702,Machacamarca,Oruro,5082,1,64
2021-11-27,40702,Machacamarca,Oruro,5082,2,61
2021-10-23,40702,Machacamarca,Oruro,5082,1,63
2021-12-04,40702,Machacamarca,Oruro,5082,2,62
2021-12-04,40702,Machacamarca,Oruro,5082,1,65
