fecha,cod_ine,municipio,departamento,poblacion2020,dosis,porcentaje
2021-12-04,80401,Santa Ana,Beni,18216,2,47
2021-10-23,80401,Santa Ana,Beni,18216,1,44
2021-11-20,80401,Santa Ana,Beni,18216,1,50
2021-10-30,80401,Santa Ana,Beni,18216,1,45
2021-10-23,80401,Santa Ana,Beni,18216,2,39
2021-11-13,80401,Santa Ana,Beni,18216,1,49
2021-11-13,80401,Santa Ana,Beni,18216,2,44
2021-10-30,80401,Santa Ana,Beni,18216,2,39
2021-11-20,80401,Santa Ana,Beni,18216,2,44
2021-11-27,80401,Santa Ana,Beni,18216,1,50
2021-11-27,80401,Santa Ana,Beni,18216,2,44
2021-12-04,80401,Santa Ana,Beni,18216,1,53
