fecha,cod_ine,municipio,departamento,poblacion2020,dosis,porcentaje
2021-10-30,41503,Carangas,Oruro,891,2,22
2021-11-13,41503,Carangas,Oruro,891,1,23
2021-11-20,41503,Carangas,Oruro,891,2,22
2021-11-13,41503,Carangas,Oruro,891,2,22
2021-11-20,41503,Carangas,Oruro,891,1,23
2021-11-27,41503,Carangas,Oruro,891,1,23
2021-11-27,41503,Carangas,Oruro,891,2,22
2021-12-04,41503,Carangas,Oruro,891,1,25
2021-12-04,41503,Carangas,Oruro,891,2,22
2021-10-23,41503,Carangas,Oruro,891,1,22
2021-10-23,41503,Carangas,Oruro,891,2,22
2021-10-30,41503,Carangas,Oruro,891,1,22
