fecha,cod_ine,municipio,departamento,poblacion2020,dosis,porcentaje
2021-10-23,80101,Trinidad,Beni,130657,2,36
2021-11-20,80101,Trinidad,Beni,130657,1,58
2021-11-13,80101,Trinidad,Beni,130657,2,43
2021-11-13,80101,Trinidad,Beni,130657,1,57
2021-11-20,80101,Trinidad,Beni,130657,2,43
2021-11-27,80101,Trinidad,Beni,130657,1,58
2021-10-30,80101,Trinidad,Beni,130657,2,39
2021-11-27,80101,Trinidad,Beni,130657,2,43
2021-10-30,80101,Trinidad,Beni,130657,1,54
2021-12-04,80101,Trinidad,Beni,130657,1,60
2021-10-23,80101,Trinidad,Beni,130657,1,52
2021-12-04,80101,Trinidad,Beni,130657,2,47
