fecha,cod_ine,municipio,departamento,poblacion2020,dosis,porcentaje
2021-10-30,21002,Quime,La Paz,8972,1,45
2021-10-23,21002,Quime,La Paz,8972,1,44
2021-10-30,21002,Quime,La Paz,8972,2,43
2021-11-13,21002,Quime,La Paz,8972,1,47
2021-11-13,21002,Quime,La Paz,8972,2,44
2021-11-20,21002,Quime,La Paz,8972,1,47
2021-11-20,21002,Quime,La Paz,8972,2,44
2021-11-27,21002,Quime,La Paz,8972,1,47
2021-11-27,21002,Quime,La Paz,8972,2,44
2021-12-04,21002,Quime,La Paz,8972,1,48
2021-12-04,21002,Quime,La Paz,8972,2,45
2021-12-18,21002,Quime,La Paz,8972,1,48
2021-12-18,21002,Quime,La Paz,8972,2,46
2022-01-22,21002,Quime,La Paz,8972,1,57
2021-10-23,21002,Quime,La Paz,8972,2,42
2022-01-22,21002,Quime,La Paz,8972,2,47
