fecha,cod_ine,municipio,departamento,poblacion2020,dosis,porcentaje
2021-10-30,60302,Carapari,Tarija,17279,1,70
2021-11-20,60302,Carapari,Tarija,17279,2,64
2021-11-27,60302,Carapari,Tarija,17279,1,72
2021-11-13,60302,Carapari,Tarija,17279,1,71
2021-11-27,60302,Carapari,Tarija,17279,2,65
2021-12-04,60302,Carapari,Tarija,17279,1,73
2021-11-13,60302,Carapari,Tarija,17279,2,64
2021-10-23,60302,Carapari,Tarija,17279,2,62
2021-10-30,60302,Carapari,Tarija,17279,2,62
2021-12-04,60302,Carapari,Tarija,17279,2,65
2021-10-23,60302,Carapari,Tarija,17279,1,70
2021-11-20,60302,Carapari,Tarija,17279,1,72
