fecha,cod_ine,municipio,departamento,poblacion2020,dosis,porcentaje
2021-11-27,51302,Acasio,Potosí,6435,2,15
2021-11-27,51302,Acasio,Potosí,6435,1,22
2021-10-23,51302,Acasio,Potosí,6435,1,20
2021-12-04,51302,Acasio,Potosí,6435,1,24
2021-12-04,51302,Acasio,Potosí,6435,2,16
2021-11-20,51302,Acasio,Potosí,6435,2,15
2021-11-20,51302,Acasio,Potosí,6435,1,22
2021-11-13,51302,Acasio,Potosí,6435,2,15
2021-11-13,51302,Acasio,Potosí,6435,1,22
2021-10-30,51302,Acasio,Potosí,6435,2,12
2021-10-30,51302,Acasio,Potosí,6435,1,20
2021-10-23,51302,Acasio,Potosí,6435,2,12
