fecha,cod_ine,municipio,departamento,poblacion2020,dosis,porcentaje
2021-11-27,50102,Tinguipaya,Potosí,31591,1,16
2022-01-22,50102,Tinguipaya,Potosí,31591,2,14
2022-01-22,50102,Tinguipaya,Potosí,31591,1,18
2021-12-18,50102,Tinguipaya,Potosí,31591,2,14
2021-12-18,50102,Tinguipaya,Potosí,31591,1,16
2021-12-04,50102,Tinguipaya,Potosí,31591,2,14
2021-12-04,50102,Tinguipaya,Potosí,31591,1,16
2021-11-27,50102,Tinguipaya,Potosí,31591,2,13
2021-11-20,50102,Tinguipaya,Potosí,31591,1,16
2021-11-20,50102,Tinguipaya,Potosí,31591,2,13
2021-11-13,50102,Tinguipaya,Potosí,31591,2,13
2021-11-13,50102,Tinguipaya,Potosí,31591,1,15
2021-10-30,50102,Tinguipaya,Potosí,31591,2,11
2021-10-30,50102,Tinguipaya,Potosí,31591,1,14
2021-10-23,50102,Tinguipaya,Potosí,31591,2,11
2021-10-23,50102,Tinguipaya,Potosí,31591,1,14
