fecha,cod_ine,municipio,departamento,poblacion2020,dosis,porcentaje
2021-11-13,51001,San P. De Lipez,Potosí,4118,2,35
2021-10-30,51001,San P. De Lipez,Potosí,4118,1,37
2021-11-27,51001,San P. De Lipez,Potosí,4118,1,39
2021-11-20,51001,San P. De Lipez,Potosí,4118,2,35
2021-11-20,51001,San P. De Lipez,Potosí,4118,1,39
2021-12-04,51001,San P. De Lipez,Potosí,4118,2,35
2021-11-13,51001,San P. De Lipez,Potosí,4118,1,39
2021-10-30,51001,San P. De Lipez,Potosí,4118,2,31
2021-11-27,51001,San P. De Lipez,Potosí,4118,2,35
2021-12-04,51001,San P. De Lipez,Potosí,4118,1,39
2021-10-23,51001,San P. De Lipez,Potosí,4118,2,31
2021-10-23,51001,San P. De Lipez,Potosí,4118,1,37
