fecha,cod_ine,municipio,departamento,poblacion2020,dosis,porcentaje
2021-11-13,50303,Tacobamba,Potosí,11251,2,29
2021-11-27,50303,Tacobamba,Potosí,11251,1,34
2021-11-13,50303,Tacobamba,Potosí,11251,1,34
2021-10-23,50303,Tacobamba,Potosí,11251,2,25
2021-12-04,50303,Tacobamba,Potosí,11251,2,30
2021-12-04,50303,Tacobamba,Potosí,11251,1,35
2021-11-27,50303,Tacobamba,Potosí,11251,2,29
2021-10-23,50303,Tacobamba,Potosí,11251,1,30
2021-11-20,50303,Tacobamba,Potosí,11251,2,29
2021-10-30,50303,Tacobamba,Potosí,11251,1,30
2021-10-30,50303,Tacobamba,Potosí,11251,2,25
2021-11-20,50303,Tacobamba,Potosí,11251,1,34
