fecha,cod_ine,municipio,departamento,poblacion2020,dosis,porcentaje
2021-11-13,41401,Huari,Oruro,16633,2,24
2021-12-04,41401,Huari,Oruro,16633,1,27
2021-12-04,41401,Huari,Oruro,16633,2,25
2021-11-27,41401,Huari,Oruro,16633,1,27
2021-11-20,41401,Huari,Oruro,16633,2,24
2021-11-20,41401,Huari,Oruro,16633,1,27
2021-11-13,41401,Huari,Oruro,16633,1,26
2021-10-30,41401,Huari,Oruro,16633,2,23
2021-10-30,41401,Huari,Oruro,16633,1,26
2021-10-23,41401,Huari,Oruro,16633,2,23
2021-10-23,41401,Huari,Oruro,16633,1,25
2021-11-27,41401,Huari,Oruro,16633,2,24
