fecha,cod_ine,municipio,departamento,poblacion2020,dosis,porcentaje
2021-10-30,51101,Puna,Potosí,21225,1,30
2021-11-13,51101,Puna,Potosí,21225,2,27
2021-11-20,51101,Puna,Potosí,21225,1,31
2021-11-20,51101,Puna,Potosí,21225,2,27
2021-11-27,51101,Puna,Potosí,21225,1,31
2021-11-27,51101,Puna,Potosí,21225,2,27
2021-10-30,51101,Puna,Potosí,21225,2,25
2021-11-13,51101,Puna,Potosí,21225,1,31
2021-12-04,51101,Puna,Potosí,21225,2,29
2021-10-23,51101,Puna,Potosí,21225,2,25
2021-10-23,51101,Puna,Potosí,21225,1,30
2021-12-04,51101,Puna,Potosí,21225,1,32
