fecha,cod_ine,municipio,departamento,poblacion2020,dosis,porcentaje
2021-10-30,40502,Escara,Oruro,4463,2,9
2021-11-13,40502,Escara,Oruro,4463,1,9
2021-10-23,40502,Escara,Oruro,4463,1,9
2021-10-23,40502,Escara,Oruro,4463,2,9
2021-10-30,40502,Escara,Oruro,4463,1,9
2021-12-04,40502,Escara,Oruro,4463,2,9
2021-12-04,40502,Escara,Oruro,4463,1,9
2021-11-27,40502,Escara,Oruro,4463,2,9
2021-11-27,40502,Escara,Oruro,4463,1,9
2021-11-20,40502,Escara,Oruro,4463,1,9
2021-11-20,40502,Escara,Oruro,4463,2,9
2021-11-13,40502,Escara,Oruro,4463,2,9
