fecha,cod_ine,municipio,departamento,poblacion2020,dosis,porcentaje
2021-11-13,50104,Belen De Urmiri,Potosí,3529,2,20
2021-11-13,50104,Belen De Urmiri,Potosí,3529,1,23
2021-10-30,50104,Belen De Urmiri,Potosí,3529,2,16
2021-10-23,50104,Belen De Urmiri,Potosí,3529,2,16
2021-10-30,50104,Belen De Urmiri,Potosí,3529,1,21
2021-10-23,50104,Belen De Urmiri,Potosí,3529,1,21
2021-12-04,50104,Belen De Urmiri,Potosí,3529,2,21
2021-11-20,50104,Belen De Urmiri,Potosí,3529,1,24
2021-11-20,50104,Belen De Urmiri,Potosí,3529,2,20
2021-11-27,50104,Belen De Urmiri,Potosí,3529,1,24
2021-11-27,50104,Belen De Urmiri,Potosí,3529,2,20
2021-12-04,50104,Belen De Urmiri,Potosí,3529,1,25
