fecha,cod_ine,municipio,departamento,poblacion2020,dosis,porcentaje
2021-10-23,51103,Ckochas,Potosí,15121,1,28
2021-10-23,51103,Ckochas,Potosí,15121,2,22
2021-10-30,51103,Ckochas,Potosí,15121,2,23
2021-11-13,51103,Ckochas,Potosí,15121,1,30
2021-11-13,51103,Ckochas,Potosí,15121,2,25
2021-11-20,51103,Ckochas,Potosí,15121,1,30
2021-11-20,51103,Ckochas,Potosí,15121,2,25
2021-11-27,51103,Ckochas,Potosí,15121,1,30
2021-11-27,51103,Ckochas,Potosí,15121,2,25
2021-12-04,51103,Ckochas,Potosí,15121,1,32
2021-12-04,51103,Ckochas,Potosí,15121,2,27
2021-10-30,51103,Ckochas,Potosí,15121,1,28
