fecha,cod_ine,municipio,departamento,poblacion2020,dosis,porcentaje
2021-12-04,10703,Incahuasi,Chuquisaca,14293,1,26
2021-12-04,10703,Incahuasi,Chuquisaca,14293,2,21
2021-11-27,10703,Incahuasi,Chuquisaca,14293,1,24
2021-10-23,10703,Incahuasi,Chuquisaca,14293,1,20
2021-10-23,10703,Incahuasi,Chuquisaca,14293,2,15
2021-11-27,10703,Incahuasi,Chuquisaca,14293,2,20
2021-11-20,10703,Incahuasi,Chuquisaca,14293,2,19
2021-11-20,10703,Incahuasi,Chuquisaca,14293,1,24
2021-11-13,10703,Incahuasi,Chuquisaca,14293,2,19
2021-11-13,10703,Incahuasi,Chuquisaca,14293,1,23
2021-10-30,10703,Incahuasi,Chuquisaca,14293,2,15
2021-10-30,10703,Incahuasi,Chuquisaca,14293,1,21
