fecha,cod_ine,municipio,departamento,poblacion2020,dosis,porcentaje
2021-11-20,60402,Yunchara,Tarija,5621,1,51
2021-10-30,60402,Yunchara,Tarija,5621,1,49
2021-10-30,60402,Yunchara,Tarija,5621,2,44
2021-11-13,60402,Yunchara,Tarija,5621,1,51
2021-11-13,60402,Yunchara,Tarija,5621,2,46
2021-12-04,60402,Yunchara,Tarija,5621,2,48
2021-11-20,60402,Yunchara,Tarija,5621,2,46
2021-11-27,60402,Yunchara,Tarija,5621,1,51
2021-11-27,60402,Yunchara,Tarija,5621,2,46
2021-12-04,60402,Yunchara,Tarija,5621,1,52
2021-10-23,60402,Yunchara,Tarija,5621,1,49
2021-10-23,60402,Yunchara,Tarija,5621,2,44
