fecha,cod_ine,municipio,departamento,poblacion2020,dosis,porcentaje
2021-10-23,51202,Tomave,Potosí,16329,2,30
2021-10-23,51202,Tomave,Potosí,16329,1,34
2021-10-30,51202,Tomave,Potosí,16329,2,30
2021-11-13,51202,Tomave,Potosí,16329,1,36
2021-11-13,51202,Tomave,Potosí,16329,2,32
2021-11-20,51202,Tomave,Potosí,16329,2,32
2021-11-27,51202,Tomave,Potosí,16329,1,36
2021-11-27,51202,Tomave,Potosí,16329,2,32
2021-12-04,51202,Tomave,Potosí,16329,1,36
2021-12-18,51202,Tomave,Potosí,16329,1,36
2021-12-18,51202,Tomave,Potosí,16329,2,32
2022-01-22,51202,Tomave,Potosí,16329,1,38
2022-01-22,51202,Tomave,Potosí,16329,2,33
2021-11-20,51202,Tomave,Potosí,16329,1,36
2021-12-04,51202,Tomave,Potosí,16329,2,32
2021-10-30,51202,Tomave,Potosí,16329,1,34
