fecha,cod_ine,municipio,departamento,poblacion2020,dosis,porcentaje
2021-11-27,10202,Tarvita,Chuquisaca,14688,2,25
2021-11-27,10202,Tarvita,Chuquisaca,14688,1,30
2021-11-20,10202,Tarvita,Chuquisaca,14688,2,25
2021-11-20,10202,Tarvita,Chuquisaca,14688,1,30
2021-11-13,10202,Tarvita,Chuquisaca,14688,1,29
2021-10-30,10202,Tarvita,Chuquisaca,14688,2,17
2021-10-30,10202,Tarvita,Chuquisaca,14688,1,20
2021-10-23,10202,Tarvita,Chuquisaca,14688,2,17
2021-10-23,10202,Tarvita,Chuquisaca,14688,1,20
2021-12-04,10202,Tarvita,Chuquisaca,14688,2,33
2021-11-13,10202,Tarvita,Chuquisaca,14688,2,24
2021-12-04,10202,Tarvita,Chuquisaca,14688,1,37
