fecha,cod_ine,municipio,departamento,poblacion2020,dosis,porcentaje
2021-11-13,10404,Alcala,Chuquisaca,5196,1,52
2021-11-20,10404,Alcala,Chuquisaca,5196,1,52
2021-12-04,10404,Alcala,Chuquisaca,5196,1,52
2021-11-27,10404,Alcala,Chuquisaca,5196,2,52
2021-11-27,10404,Alcala,Chuquisaca,5196,1,52
2021-11-20,10404,Alcala,Chuquisaca,5196,2,52
2021-10-30,10404,Alcala,Chuquisaca,5196,2,51
2021-11-13,10404,Alcala,Chuquisaca,5196,2,52
2021-10-30,10404,Alcala,Chuquisaca,5196,1,52
2021-10-23,10404,Alcala,Chuquisaca,5196,2,51
2021-10-23,10404,Alcala,Chuquisaca,5196,1,52
2021-12-04,10404,Alcala,Chuquisaca,5196,2,52
