fecha,cod_ine,municipio,departamento,poblacion2020,dosis,porcentaje
2021-11-27,51003,San Antonio De Esmoruco,Potosí,2828,1,27
2021-11-20,51003,San Antonio De Esmoruco,Potosí,2828,2,20
2021-11-20,51003,San Antonio De Esmoruco,Potosí,2828,1,27
2021-11-13,51003,San Antonio De Esmoruco,Potosí,2828,2,20
2021-10-23,51003,San Antonio De Esmoruco,Potosí,2828,1,27
2021-10-23,51003,San Antonio De Esmoruco,Potosí,2828,2,20
2021-10-30,51003,San Antonio De Esmoruco,Potosí,2828,1,27
2021-10-30,51003,San Antonio De Esmoruco,Potosí,2828,2,20
2021-11-27,51003,San Antonio De Esmoruco,Potosí,2828,2,20
2021-12-04,51003,San Antonio De Esmoruco,Potosí,2828,1,29
2021-11-13,51003,San Antonio De Esmoruco,Potosí,2828,1,27
2021-12-04,51003,San Antonio De Esmoruco,Potosí,2828,2,23
