fecha,cod_ine,municipio,departamento,poblacion2020,dosis,porcentaje
2021-10-23,21001,Inquisivi,La Paz,15198,1,28
2021-11-13,21001,Inquisivi,La Paz,15198,1,34
2021-11-13,21001,Inquisivi,La Paz,15198,2,32
2021-11-20,21001,Inquisivi,La Paz,15198,1,34
2021-11-20,21001,Inquisivi,La Paz,15198,2,32
2021-11-27,21001,Inquisivi,La Paz,15198,1,34
2021-11-27,21001,Inquisivi,La Paz,15198,2,32
2021-12-04,21001,Inquisivi,La Paz,15198,1,36
2021-12-04,21001,Inquisivi,La Paz,15198,2,34
2021-10-30,21001,Inquisivi,La Paz,15198,2,27
2021-10-23,21001,Inquisivi,La Paz,15198,2,27
2021-10-30,21001,Inquisivi,La Paz,15198,1,29
