fecha,cod_ine,municipio,departamento,poblacion2020,dosis,porcentaje
2021-10-30,21802,Papel Pampa,La Paz,7402,1,36
2021-11-13,21802,Papel Pampa,La Paz,7402,1,40
2021-11-20,21802,Papel Pampa,La Paz,7402,2,35
2021-11-27,21802,Papel Pampa,La Paz,7402,1,40
2021-11-27,21802,Papel Pampa,La Paz,7402,2,35
2021-10-23,21802,Papel Pampa,La Paz,7402,2,31
2021-12-04,21802,Papel Pampa,La Paz,7402,1,41
2021-12-04,21802,Papel Pampa,La Paz,7402,2,36
2021-11-13,21802,Papel Pampa,La Paz,7402,2,35
2021-11-20,21802,Papel Pampa,La Paz,7402,1,40
2021-10-30,21802,Papel Pampa,La Paz,7402,2,32
2021-10-23,21802,Papel Pampa,La Paz,7402,1,35
