fecha,cod_ine,municipio,departamento,poblacion2020,dosis,porcentaje
2021-11-13,21302,Umala,La Paz,8103,2,43
2021-11-27,21302,Umala,La Paz,8103,1,48
2021-10-23,21302,Umala,La Paz,8103,1,41
2021-10-23,21302,Umala,La Paz,8103,2,38
2021-10-30,21302,Umala,La Paz,8103,1,42
2021-10-30,21302,Umala,La Paz,8103,2,39
2021-11-13,21302,Umala,La Paz,8103,1,46
2021-11-20,21302,Umala,La Paz,8103,1,47
2021-11-20,21302,Umala,La Paz,8103,2,43
2021-11-27,21302,Umala,La Paz,8103,2,43
2021-12-04,21302,Umala,La Paz,8103,1,49
2021-12-04,21302,Umala,La Paz,8103,2,45
2021-12-18,21302,Umala,La Paz,8103,1,50
2021-12-18,21302,Umala,La Paz,8103,2,45
2022-01-22,21302,Umala,La Paz,8103,1,61
2022-01-22,21302,Umala,La Paz,8103,2,47
