fecha,cod_ine,municipio,departamento,poblacion2020,dosis,porcentaje
2021-11-27,50203,Llallagua,Potosí,42861,2,50
2021-12-04,50203,Llallagua,Potosí,42861,1,59
2021-12-04,50203,Llallagua,Potosí,42861,2,51
2021-10-23,50203,Llallagua,Potosí,42861,2,48
2021-10-30,50203,Llallagua,Potosí,42861,1,55
2021-10-30,50203,Llallagua,Potosí,42861,2,49
2021-11-13,50203,Llallagua,Potosí,42861,1,57
2021-11-13,50203,Llallagua,Potosí,42861,2,50
2021-11-20,50203,Llallagua,Potosí,42861,1,58
2021-11-20,50203,Llallagua,Potosí,42861,2,50
2021-10-23,50203,Llallagua,Potosí,42861,1,55
2021-11-27,50203,Llallagua,Potosí,42861,1,58
