fecha,cod_ine,municipio,departamento,poblacion2020,dosis,porcentaje
2021-11-27,10902,Culpina,Chuquisaca,18801,1,47
2021-11-13,10902,Culpina,Chuquisaca,18801,1,45
2021-12-04,10902,Culpina,Chuquisaca,18801,1,47
2021-11-27,10902,Culpina,Chuquisaca,18801,2,41
2021-10-23,10902,Culpina,Chuquisaca,18801,2,36
2021-11-20,10902,Culpina,Chuquisaca,18801,2,41
2021-11-20,10902,Culpina,Chuquisaca,18801,1,46
2021-11-13,10902,Culpina,Chuquisaca,18801,2,41
2021-12-04,10902,Culpina,Chuquisaca,18801,2,42
2021-10-23,10902,Culpina,Chuquisaca,18801,1,41
2021-10-30,10902,Culpina,Chuquisaca,18801,2,37
2021-10-30,10902,Culpina,Chuquisaca,18801,1,42
