fecha,cod_ine,municipio,departamento,poblacion2020,dosis,porcentaje
2021-11-27,90103,Bolpebra,Pando,2368,2,33
2021-12-04,90103,Bolpebra,Pando,2368,1,50
2021-11-27,90103,Bolpebra,Pando,2368,1,45
2021-12-18,90103,Bolpebra,Pando,2368,1,50
2021-12-18,90103,Bolpebra,Pando,2368,2,38
2022-01-22,90103,Bolpebra,Pando,2368,1,53
2022-01-22,90103,Bolpebra,Pando,2368,2,39
2021-11-20,90103,Bolpebra,Pando,2368,2,33
2021-11-20,90103,Bolpebra,Pando,2368,1,45
2021-11-13,90103,Bolpebra,Pando,2368,2,33
2021-11-13,90103,Bolpebra,Pando,2368,1,44
2021-10-30,90103,Bolpebra,Pando,2368,2,26
2021-12-04,90103,Bolpebra,Pando,2368,2,37
2021-10-30,90103,Bolpebra,Pando,2368,1,39
2021-10-23,90103,Bolpebra,Pando,2368,1,38
2021-10-23,90103,Bolpebra,Pando,2368,2,26
