fecha,cod_ine,municipio,departamento,poblacion2020,dosis,porcentaje
2021-12-04,50302,Chaqui,Potosí,10134,1,44
2021-11-13,50302,Chaqui,Potosí,10134,2,30
2021-12-04,50302,Chaqui,Potosí,10134,2,34
2021-11-27,50302,Chaqui,Potosí,10134,2,30
2021-11-27,50302,Chaqui,Potosí,10134,1,42
2021-11-20,50302,Chaqui,Potosí,10134,1,42
2021-11-20,50302,Chaqui,Potosí,10134,2,30
2021-11-13,50302,Chaqui,Potosí,10134,1,42
2021-10-30,50302,Chaqui,Potosí,10134,2,26
2021-10-30,50302,Chaqui,Potosí,10134,1,38
2021-10-23,50302,Chaqui,Potosí,10134,2,26
2021-10-23,50302,Chaqui,Potosí,10134,1,38
