fecha,cod_ine,municipio,departamento,poblacion2020,dosis,porcentaje
2021-10-30,20404,Humanata,La Paz,5262,2,14
2021-11-20,20404,Humanata,La Paz,5262,1,19
2021-11-13,20404,Humanata,La Paz,5262,2,15
2021-12-04,20404,Humanata,La Paz,5262,2,15
2021-11-13,20404,Humanata,La Paz,5262,1,19
2021-12-04,20404,Humanata,La Paz,5262,1,19
2021-11-27,20404,Humanata,La Paz,5262,2,15
2021-11-27,20404,Humanata,La Paz,5262,1,19
2021-11-20,20404,Humanata,La Paz,5262,2,15
2021-10-23,20404,Humanata,La Paz,5262,1,18
2021-10-23,20404,Humanata,La Paz,5262,2,14
2021-10-30,20404,Humanata,La Paz,5262,1,18
