fecha,cod_ine,municipio,departamento,poblacion2020,dosis,porcentaje
2021-10-30,20603,Tacacoma,La Paz,8847,1,29
2021-11-20,20603,Tacacoma,La Paz,8847,2,30
2021-10-23,20603,Tacacoma,La Paz,8847,2,27
2021-10-23,20603,Tacacoma,La Paz,8847,1,28
2021-10-30,20603,Tacacoma,La Paz,8847,2,28
2021-11-13,20603,Tacacoma,La Paz,8847,1,30
2021-11-13,20603,Tacacoma,La Paz,8847,2,30
2021-11-20,20603,Tacacoma,La Paz,8847,1,31
2021-11-27,20603,Tacacoma,La Paz,8847,1,31
2021-11-27,20603,Tacacoma,La Paz,8847,2,30
2021-12-04,20603,Tacacoma,La Paz,8847,1,31
2021-12-04,20603,Tacacoma,La Paz,8847,2,30
