fecha,cod_ine,municipio,departamento,poblacion2020,dosis,porcentaje
2022-01-22,51102,"Caiza ""D""",Potosí,11707,2,42
2021-10-23,51102,"Caiza ""D""",Potosí,11707,2,37
2021-12-18,51102,"Caiza ""D""",Potosí,11707,2,40
2021-12-18,51102,"Caiza ""D""",Potosí,11707,1,47
2021-12-04,51102,"Caiza ""D""",Potosí,11707,2,40
2021-12-04,51102,"Caiza ""D""",Potosí,11707,1,46
2021-11-27,51102,"Caiza ""D""",Potosí,11707,2,40
2021-11-27,51102,"Caiza ""D""",Potosí,11707,1,46
2021-11-20,51102,"Caiza ""D""",Potosí,11707,2,40
2021-11-20,51102,"Caiza ""D""",Potosí,11707,1,46
2021-11-13,51102,"Caiza ""D""",Potosí,11707,2,40
2021-11-13,51102,"Caiza ""D""",Potosí,11707,1,46
2021-10-30,51102,"Caiza ""D""",Potosí,11707,2,37
2021-10-30,51102,"Caiza ""D""",Potosí,11707,1,44
2021-10-23,51102,"Caiza ""D""",Potosí,11707,1,44
2022-01-22,51102,"Caiza ""D""",Potosí,11707,1,53
